user_id;segment_id;segment_name;assigned_rewards
596442;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
596505;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
596732;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596820;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
596856;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597003;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597010;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597029;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597300;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597410;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597434;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597498;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597510;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
597734;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597836;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597878;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597946;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
597954;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598069;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598075;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598185;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598233;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598265;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598276;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598306;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598526;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
598533;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598590;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598687;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598691;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598692;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598715;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
598832;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
598881;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598911;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
598945;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599065;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
599239;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599244;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
599311;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599335;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599348;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
599437;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599454;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
599649;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
599657;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599765;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
599790;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
599833;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
599909;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
599927;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600011;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600018;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600057;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600078;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600163;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
600265;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600287;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600304;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600351;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600395;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600444;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600515;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600561;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600605;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600648;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600690;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600750;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600833;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
600842;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600886;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
600926;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
600930;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601104;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601116;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601158;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601282;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601582;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601673;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
601882;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601894;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
601917;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602120;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602190;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602323;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602433;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602476;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602598;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602656;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602734;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602748;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602793;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602827;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602918;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602921;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
602925;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602946;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
602962;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
603033;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
603053;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
603160;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
603221;1;Low-Value Minimal Engagement;Free hotel meal, 1 night free hotel with flight, Exclusive discounts
603278;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
603296;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
603345;2;Budget Occasional Travelers;Free checked bag, Free hotel meal, 1 night free hotel with flight
603440;0;High-Value Occasional Travelers;1 night free hotel with flight, Exclusive discounts, No cancellation fees
